id|crossing|finishing|heading_accuracy|short_passing|volleys|dribbling|curve|fk_accuracy|long_passing|ball_control|acceleration|sprint_speed|agility|reactions|balance|shot_power|jumping|stamina|strength|long_shots|aggression|interceptions|positioning|vision|penalties|composure|defensive_awareness|standing_tackle|sliding_tackle|gk_diving|gk_handling|gk_kicking|gk_positioning|gk_reflexes|traits
180930|63|87|85|76|79|77|65|54|76|84|61|65|62|85|55|86|64|69|86|77|58|50|90|74|67|87|54|28|16|9|11|13|15|15|Finesse Shot,Technical Dribbler (AI)
178603|65|57|86|81|64|69|66|53|84|77|45|55|60|86|62|71|70|66|87|49|71|87|57|80|68|89|88|86|85|15|6|10|5|6|Leadership,Long Passer (AI),Playmaker (AI),Power Header,Outside Foot Shot
175943|73|82|40|84|70|85|82|82|72|88|84|75|83|80|92|78|58|68|35|82|59|36|82|83|79|81|40|40|40|7|10|8|10|4|Finesse Shot,Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
155862|63|65|88|78|69|63|72|75|80|78|66|55|66|85|65|79|91|56|81|64|90|84|69|71|90|86|82|82|83|11|8|9|7|11|Injury Prone,Dives Into Tackles (AI),Leadership,Long Passer (AI),Power Header,Team Player
253163|58|56|85|76|38|55|47|45|66|66|72|85|56|81|55|61|87|74|86|35|84|81|56|59|43|76|82|84|84|11|14|9|11|8|Injury Prone,Power Header
247851|68|68|61|85|66|84|77|62|84|85|68|69|75|85|84|75|62|86|79|72|80|83|77|85|65|85|80|83|79|7|11|15|11|11|Flair,Long Passer (AI),Playmaker (AI),Outside Foot Shot
243715|58|37|72|83|34|72|55|35|76|80|78|86|50|83|59|60|74|69|87|23|83|85|43|62|47|81|85|87|83|7|10|6|8|11|Power Header
242516|83|82|66|76|75|86|78|76|68|84|87|84|80|81|71|86|75|76|77|83|60|39|81|79|68|78|43|38|28|15|11|7|9|5|Finesse Shot,Outside Foot Shot,Technical Dribbler (AI)
242444|77|79|69|83|83|88|83|67|76|87|82|82|88|81|84|80|76|75|62|81|68|40|84|85|68|85|30|42|35|13|12|14|13|14|Injury Prone,Flair,Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
241637|68|67|74|86|50|78|76|53|84|80|75|72|73|83|70|78|74|83|81|75|80|84|75|83|55|83|81|81|78|9|8|12|12|7|Long Passer (AI)
241464|55|28|85|80|41|64|45|28|78|79|70|76|68|80|52|58|80|80|82|40|79|83|42|67|42|73|84|85|83|11|13|13|13|9|Solid Player,Long Passer (AI),Power Header
239580|46|49|85|69|38|62|42|24|69|65|77|83|65|79|66|68|82|76|85|39|82|84|58|45|43|78|83|87|83|13|15|13|5|6|Power Header
239301|75|52|75|82|56|76|68|55|82|79|77|72|75|82|81|72|91|81|80|66|90|83|62|74|55|85|85|84|83|6|14|13|14|8|Dives Into Tackles (AI),Long Passer (AI)
235790|74|81|80|83|80|85|84|53|79|85|76|85|76|84|73|76|75|77|69|78|52|38|83|82|73|84|39|46|38|6|8|11|10|12|Finesse Shot,Playmaker (AI),Outside Foot Shot,Chip Shot (AI),Technical Dribbler (AI)
234236|64|82|85|78|80|83|78|56|64|84|74|84|83|82|67|82|75|69|83|80|65|25|85|74|61|84|44|24|19|11|15|8|9|14|Injury Prone,Finesse Shot,Flair,Power Header,Technical Dribbler (AI)
234153|77|78|56|85|66|80|80|85|84|81|78|82|76|83|73|77|58|84|71|76|65|74|78|85|86|76|67|79|68|6|14|7|13|11|Early Crosser,Long Shot Taker (AI),Team Player
233934|15|14|15|56|16|18|17|16|57|36|47|50|53|82|49|65|66|35|59|15|35|24|18|65|25|65|20|16|15|84|79|87|79|86|Solid Player,Rushes Out Of Goal,Comes For Crosses
233419|79|77|45|76|72|87|81|79|74|84|90|91|88|83|79|83|74|86|65|79|76|55|82|77|78|80|47|54|38|8|7|13|8|14|Flair,Long Shot Taker (AI),Speed Dribbler (AI),Playmaker (AI),Technical Dribbler (AI)
233064|84|81|59|85|75|82|82|84|84|83|76|72|77|85|76|81|54|86|58|83|68|59|82|82|69|82|56|59|42|11|12|13|8|12|Long Shot Taker (AI),Technical Dribbler (AI)
233049|78|76|38|85|80|89|84|65|68|86|81|76|89|79|89|65|49|66|48|60|30|36|81|84|74|85|30|34|28|7|11|10|11|13|Finesse Shot,Flair,Playmaker (AI)
232730|75|77|53|86|66|85|78|73|80|84|82|79|85|81|84|65|59|75|57|73|52|44|83|85|79|81|49|47|50|6|10|11|6|11|Playmaker (AI),Technical Dribbler (AI)
232488|42|48|83|74|52|60|54|38|64|68|73|72|67|83|68|51|85|72|82|36|92|83|43|50|40|82|86|86|85|5|7|11|10|14|Dives Into Tackles (AI),Long Passer (AI)
230869|16|14|18|41|17|12|20|14|37|16|48|50|37|77|47|58|66|44|76|13|29|26|14|48|24|46|11|18|12|84|77|77|85|85|Comes For Crosses,Saves with Feet
230481|83|74|64|83|76|85|86|78|82|83|90|87|86|84|71|82|69|88|68|78|62|40|82|83|77|81|24|35|33|12|12|13|15|13|Power Free-Kick,Flair,Long Shot Taker (AI),Technical Dribbler (AI)
230142|80|85|60|82|74|84|77|78|73|85|78|76|77|79|77|80|72|79|57|81|52|29|85|82|84|83|55|32|30|10|6|10|13|11|Leadership,Finesse Shot,Outside Foot Shot,Technical Dribbler (AI)
229558|48|39|82|77|27|69|32|28|72|71|76|89|63|80|67|60|87|65|88|40|89|78|47|58|39|71|79|86|86|6|7|8|15|9|
228618|78|63|72|82|50|77|72|45|79|76|91|92|81|82|79|69|79|90|83|64|82|79|80|75|49|78|77|81|80|7|16|9|10|9|Flair,Speed Dribbler (AI)
226271|72|79|67|85|67|85|75|61|80|88|67|56|71|81|67|77|46|90|67|85|68|76|81|84|67|85|70|78|75|16|11|7|13|13|Finesse Shot,Long Shot Taker (AI),Outside Foot Shot
225850|59|33|80|80|33|63|50|32|75|78|79|80|68|80|59|70|79|79|88|37|90|84|47|64|52|79|81|86|84|7|8|14|15|9|Injury Prone,Leadership,Team Player
225375|78|69|69|83|60|79|70|47|78|80|82|78|76|80|74|72|73|90|69|68|87|86|73|78|54|81|83|80|75|9|12|12|13|12|Injury Prone,Dives Into Tackles (AI)
225193|77|79|86|84|58|83|80|69|82|85|73|73|75|84|72|84|81|84|79|78|83|84|78|81|70|80|80|84|76|9|12|9|13|14|Long Shot Taker (AI),Outside Foot Shot
224293|80|66|53|88|82|75|85|81|88|82|64|57|68|81|73|86|66|79|67|83|82|78|62|87|76|88|77|79|77|16|12|10|8|10|Solid Player,Leadership,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI),Team Player
220834|81|78|57|81|79|83|84|76|82|87|83|81|80|78|76|88|58|75|63|87|45|45|80|80|62|82|40|42|39|13|9|6|12|10|Long Shot Taker (AI)
216547|78|79|49|77|68|86|81|56|76|85|94|93|90|84|89|77|64|84|40|77|47|58|83|83|59|81|52|47|39|9|11|11|12|8|Early Crosser,Speed Dribbler (AI),Outside Foot Shot
216460|47|37|82|71|34|55|37|44|68|66|70|71|55|78|56|73|89|72|85|48|87|84|25|46|40|75|87|85|85|9|11|7|10|15|Injury Prone,Dives Into Tackles (AI)
216393|81|74|67|89|79|78|84|78|88|85|58|54|65|81|76|87|65|85|69|87|68|70|78|86|76|85|68|73|68|6|8|10|14|12|Solid Player,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
215333|47|84|83|75|79|79|55|62|57|83|77|79|67|82|58|86|80|78|95|69|72|20|86|66|75|82|44|24|22|9|9|8|6|8|Power Header
214997|75|86|71|80|80|87|82|66|68|87|86|85|90|84|88|83|53|84|68|86|79|48|86|82|67|79|42|53|44|13|10|9|8|16|Solid Player,Flair,Outside Foot Shot,Technical Dribbler (AI)
213565|82|77|54|84|77|88|85|81|80|86|85|81|90|82|86|79|67|81|56|79|63|76|81|85|69|81|55|76|69|11|15|13|7|14|Injury Prone,Finesse Shot,Outside Foot Shot,Technical Dribbler (AI)
212194|82|78|54|85|79|86|80|73|82|87|66|72|84|86|83|82|63|85|71|79|43|58|81|86|54|84|49|45|56|11|16|11|8|9|Flair,Outside Foot Shot,Technical Dribbler (AI)
210406|73|75|52|85|75|87|80|65|81|87|83|79|85|81|79|79|52|79|57|83|56|75|80|84|58|75|69|72|71|12|9|12|11|6|Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
210035|83|59|66|83|61|84|87|83|79|83|86|87|84|83|86|82|64|90|63|82|69|79|77|80|54|83|75|78|76|7|13|10|7|13|Injury Prone,Early Crosser,Long Shot Taker (AI),Technical Dribbler (AI)
207862|68|55|83|78|53|61|44|42|78|75|54|60|55|85|49|79|77|75|84|46|72|83|55|72|67|76|85|86|78|12|10|6|8|10|Solid Player,Long Passer (AI),Team Player
207410|73|61|42|89|76|89|79|70|84|89|76|65|86|83|84|79|75|76|65|77|77|76|73|84|59|84|73|76|68|9|5|6|7|7|Injury Prone,Flair,Playmaker (AI),Technical Dribbler (AI)
203841|11|14|11|32|14|15|13|12|52|25|50|47|36|78|42|56|72|37|75|15|36|23|13|50|22|63|19|15|14|81|83|75|82|85|Rushes Out Of Goal,Comes For Crosses,Saves with Feet
203574|62|53|84|84|44|73|52|37|76|83|68|76|66|82|59|55|83|73|79|44|81|83|52|67|52|82|85|86|84|7|15|11|10|8|Long Throw-in
202648|75|73|60|86|74|84|83|65|85|84|81|83|82|80|75|83|60|85|75|78|75|76|78|84|60|85|75|76|75|8|9|9|8|12|Finesse Shot,Flair,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
201942|73|76|78|84|79|87|81|65|76|88|73|74|84|85|86|77|81|84|74|76|75|58|84|83|72|88|55|64|42|8|11|9|6|10|Flair,Playmaker (AI),Technical Dribbler (AI)
198706|69|75|49|91|76|82|86|79|89|90|55|54|68|75|83|78|53|68|64|75|29|59|76|92|56|80|58|58|52|6|8|6|12|11|Finesse Shot,Flair,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI),Outside Foot Shot
198219|77|77|59|83|76|87|89|84|84|88|86|79|90|75|94|78|48|74|35|82|34|26|79|86|75|81|53|24|22|8|4|14|9|10|Finesse Shot,Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
190460|88|72|52|89|80|77|89|87|90|90|63|60|68|81|78|84|49|74|52|84|46|55|75|89|72|88|59|57|22|9|14|7|7|6|Flair,Long Passer (AI),Long Shot Taker (AI),Playmaker (AI)
189881|52|54|86|65|49|59|49|22|64|65|52|71|54|83|43|42|80|74|85|35|84|84|51|56|52|85|86|86|85|10|15|16|15|15|Injury Prone,Leadership,Power Header
188567|72|86|76|75|82|78|80|76|64|80|80|87|74|84|67|83|75|67|71|79|43|48|87|74|82|80|20|29|36|6|9|15|9|9|Solid Player,Finesse Shot,Speed Dribbler (AI),Outside Foot Shot,Chip Shot (AI)
184134|62|54|74|82|56|70|65|53|79|77|62|67|70|82|62|76|76|81|81|68|84|83|62|78|54|77|83|84|83|7|5|9|3|5|Dives Into Tackles (AI)
183277|77|77|61|83|82|88|83|79|81|86|82|80|83|77|89|82|55|74|61|76|54|41|83|84|84|88|34|27|22|11|12|6|8|8|Injury Prone,Finesse Shot,Flair,Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
168542|83|70|53|89|81|84|82|77|84|86|69|55|80|82|89|72|58|65|45|71|56|50|84|89|75|90|58|53|29|6|15|7|6|12|Finesse Shot,Flair,Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
162835|12|10|10|42|12|18|20|14|40|21|41|47|44|76|36|49|75|36|69|19|25|22|12|41|23|64|25|10|13|79|79|65|90|84|Solid Player,GK Long Throw,Team Player
143076|83|75|38|83|72|84|84|79|79|84|86|83|91|80|93|79|67|73|46|82|58|40|78|83|72|83|48|30|34|8|11|12|9|6|Long Shot Taker (AI),Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
256630|77|78|39|82|68|86|76|54|82|88|76|77|85|80|82|67|52|79|50|70|63|45|78|86|60|80|55|57|44|14|14|13|6|10|Flair,Playmaker (AI),Outside Foot Shot,Chip Shot (AI),Technical Dribbler (AI)
253149|83|62|49|75|43|86|77|47|61|81|96|93|91|76|90|53|72|85|61|48|74|76|76|78|39|76|75|78|75|12|7|8|13|14|Flair,Speed Dribbler (AI)
253072|67|83|76|69|79|76|75|61|64|76|88|91|78|85|67|86|78|89|87|75|80|41|86|73|78|82|36|39|33|14|10|12|10|13|Speed Dribbler (AI)
251809|43|24|81|76|27|60|47|28|71|68|54|68|57|82|34|65|80|73|90|37|85|79|45|58|37|77|83|84|83|12|9|8|6|14|Long Passer (AI)
251517|61|42|78|76|54|75|59|59|74|76|80|77|68|79|65|76|88|79|84|56|86|82|58|65|61|75|79|84|84|5|8|6|9|11|Power Header
244260|78|74|43|84|76|86|72|75|79|86|77|60|86|83|86|79|55|77|54|77|51|57|82|83|66|82|50|50|44|15|15|13|12|11|Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
243812|75|85|62|79|67|86|80|73|73|84|88|88|87|80|85|75|74|81|52|76|54|21|79|79|81|82|25|36|32|9|8|12|8|5|Flair,Technical Dribbler (AI)
243576|82|68|68|75|60|81|78|67|74|83|80|84|78|78|71|83|59|91|74|75|74|76|80|77|66|78|74|78|75|15|7|14|5|7|Long Shot Taker (AI)
241788|70|84|75|82|75|81|74|49|67|85|79|77|74|84|65|81|74|82|80|72|46|23|86|85|77|84|38|41|25|9|11|9|15|8|Flair,Playmaker (AI),Technical Dribbler (AI)
241461|79|80|75|81|74|84|76|60|78|84|87|81|83|82|78|79|75|73|69|76|54|34|86|82|74|82|35|24|28|12|9|11|15|12|Technical Dribbler (AI)
240950|75|84|40|83|79|83|79|72|78|84|77|76|83|84|87|78|43|83|58|79|64|69|84|82|77|86|57|61|48|15|11|15|7|8|Finesse Shot,Flair,Long Shot Taker (AI),Playmaker (AI),Technical Dribbler (AI)
236401|79|69|65|83|56|83|69|42|76|84|83|79|86|78|69|68|69|86|70|61|69|80|80|77|44|79|75|78|80|12|7|13|12|12|Flair,Technical Dribbler (AI)
236276|77|85|72|80|70|84|79|59|66|83|84|87|84|86|76|82|67|74|74|79|55|32|83|78|75|77|35|52|47|15|8|10|8|14|Flair,Long Shot Taker (AI),Speed Dribbler (AI)
234577|13|6|11|50|8|18|10|10|55|30|33|39|42|81|35|60|59|28|63|9|23|18|18|64|14|44|19|13|11|80|77|80|80|86|Long Passer (AI),Saves with Feet
233927|72|78|68|82|74|88|77|74|78|86|71|73|75|81|77|77|78|78|77|77|76|71|80|82|75|88|67|72|63|14|9|12|11|11|Flair,Outside Foot Shot,Technical Dribbler (AI)
233096|77|67|84|76|38|72|69|35|71|76|78|87|69|82|60|68|90|92|89|54|83|78|76|59|48|74|76|79|77|10|10|7|13|14|Long Throw-in,Solid Player,Speed Dribbler (AI)
232580|38|31|85|78|28|52|47|27|74|67|61|73|51|81|37|51|70|71|87|30|84|80|44|59|40|74|83|84|81|12|8|13|10|7|
231352|53|83|86|77|80|80|55|55|53|82|80|85|61|84|53|80|73|79|85|71|68|25|83|77|79|82|40|29|20|12|7|8|13|13|Flair,Power Header
230375|40|38|83|74|44|56|45|49|61|70|80|76|76|85|57|53|73|77|76|41|88|84|38|42|56|71|85|87|82|16|15|13|15|10|
230182|13|15|14|29|19|17|16|21|18|23|35|34|36|76|55|64|70|44|85|19|20|18|11|70|15|48|16|18|17|79|87|85|77|81|
229391|59|62|79|77|54|76|61|45|78|77|61|66|66|77|51|79|81|87|90|64|89|80|67|71|56|82|83|85|84|14|10|8|7|7|Dives Into Tackles (AI),Long Passer (AI),Team Player
229237|55|38|79|82|42|71|54|59|80|75|75|79|69|82|67|75|84|71|82|48|77|82|37|65|40|78|83|85|82|10|9|13|6|9|
228941|60|84|85|79|84|82|77|39|63|84|76|72|77|85|75|83|88|79|77|78|75|59|84|74|84|84|36|40|34|14|13|7|11|8|Flair
227535|76|66|62|85|71|85|71|68|83|85|73|70|72|79|78|69|73|86|72|65|78|82|72|83|64|86|79|83|78|8|7|14|14|12|Playmaker (AI)
227236|62|66|72|80|54|82|59|45|74|82|79|78|76|83|77|74|76|85|87|70|85|84|79|75|60|82|80|86|75|11|11|9|8|11|Flair,Power Header,Technical Dribbler (AI)
227127|12|13|13|36|15|19|14|17|29|26|40|46|69|76|40|59|66|42|73|11|34|20|11|35|24|55|14|17|18|83|76|79|85|84|GK Long Throw
226790|53|50|68|77|68|68|60|60|74|75|64|69|65|82|66|80|89|89|79|67|87|85|64|58|56|78|85|86|82|13|14|7|7|13|
226754|72|63|62|85|64|86|73|73|83|85|81|73|87|83|89|75|78|82|69|74|86|81|66|81|68|80|76|80|76|9|12|10|16|15|Playmaker (AI),Technical Dribbler (AI)
226753|15|12|20|43|13|26|30|17|53|38|62|60|66|81|53|65|77|38|79|17|32|15|11|64|27|64|12|18|14|81|80|86|80|83|Rushes Out Of Goal,Comes For Crosses,Saves with Feet
224179|50|86|82|76|73|73|51|65|63|81|62|72|58|77|67|85|71|71|91|75|70|32|85|73|92|80|39|36|27|14|12|16|13|16|Finesse Shot,Outside Foot Shot
223959|71|68|59|82|65|77|70|72|76|80|77|68|87|82|89|80|51|90|68|74|87|82|68|74|48|82|83|81|79|5|5|13|7|9|
223952|15|19|24|24|19|16|23|11|33|19|49|34|49|80|42|55|61|43|75|18|24|18|12|45|23|58|22|13|13|82|81|73|81|84|Comes For Crosses
223697|82|79|82|80|71|80|69|58|77|81|79|84|71|84|66|76|90|86|76|68|80|77|86|60|55|77|75|78|79|7|16|15|16|10|Early Crosser,Long Shot Taker (AI)
222077|73|62|68|85|70|79|73|64|83|83|65|69|65|80|59|79|65|89|77|82|77|78|68|82|60|82|80|83|75|11|12|11|10|15|Long Shot Taker (AI),Playmaker (AI)
220651|87|70|65|81|63|85|83|76|81|84|85|67|85|82|85|80|72|84|60|69|77|79|79|79|55|81|77|75|75|13|6|13|13|13|Early Crosser,Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
219693|35|32|79|76|34|65|47|71|74|71|67|76|62|81|50|73|82|53|87|57|85|82|52|63|41|75|83|80|81|7|10|14|7|11|Long Passer (AI)
217870|80|64|71|77|60|78|69|69|71|79|85|85|78|80|78|72|83|90|76|69|75|79|70|66|59|77|80|80|75|8|10|8|10|7|Long Shot Taker (AI),Speed Dribbler (AI)
216435|73|70|45|85|43|80|75|55|82|85|76|67|77|81|86|73|79|85|69|77|76|79|70|85|56|77|77|79|79|10|7|16|13|14|Speed Dribbler (AI),Playmaker (AI),Outside Foot Shot
215316|12|15|12|36|16|14|19|20|30|15|56|52|58|79|50|60|65|42|73|17|26|21|12|62|24|61|15|13|17|82|79|80|81|83|Saves with Feet
213661|51|36|80|80|25|67|41|39|74|76|59|76|61|84|60|37|79|68|78|20|75|86|32|62|36|79|86|86|84|10|12|8|6|8|Injury Prone
212523|74|82|77|77|76|83|85|87|78|84|84|76|87|79|65|85|66|82|76|85|67|52|84|77|75|77|45|55|42|13|11|13|12|10|Finesse Shot,Long Passer (AI),Long Shot Taker (AI),Outside Foot Shot
212188|69|78|75|79|82|82|70|58|55|83|93|90|79|85|76|85|75|81|64|77|63|37|86|68|78|79|39|20|19|9|9|8|15|9|Speed Dribbler (AI)
212096|88|77|47|80|73|82|85|87|75|83|73|75|81|79|79|84|52|71|65|79|52|45|81|80|90|74|48|31|30|10|12|8|8|14|Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
211688|79|61|58|79|58|77|80|49|75|80|81|83|82|83|80|62|53|87|67|59|76|80|75|75|60|76|79|81|82|13|10|9|12|9|Team Player,Technical Dribbler (AI)
210411|79|69|57|81|69|86|80|72|78|85|81|76|85|82|83|73|59|86|62|68|80|63|77|83|72|81|66|73|60|11|12|9|10|15|Leadership,Flair,Long Passer (AI),Playmaker (AI),Technical Dribbler (AI)
210315|66|85|79|80|80|83|75|75|76|82|77|75|82|82|76|85|81|75|76|81|80|35|81|78|84|79|36|35|32|6|11|13|7|14|Power Free-Kick,Flair,Long Passer (AI),Long Shot Taker (AI),Technical Dribbler (AI)
210008|73|70|77|83|72|79|71|59|83|83|75|79|69|82|69|86|79|87|83|78|81|83|79|78|69|82|79|83|79|9|12|9|7|15|
209889|86|77|44|89|79|87|85|82|85|89|79|58|90|87|90|79|52|76|50|84|45|84|79|85|54|86|79|76|77|12|6|8|11|8|Injury Prone,Flair,Outside Foot Shot,Technical Dribbler (AI)
208830|68|85|77|74|84|76|69|61|61|83|83|84|72|84|75|87|78|72|64|65|83|49|88|75|85|85|45|51|53|15|14|7|15|11|Dives Into Tackles (AI),Team Player,Chip Shot (AI)
208670|86|73|52|85|74|83|90|78|87|83|78|74|83|83|78|82|33|73|58|80|73|51|80|87|67|79|44|57|41|11|7|11|8|14|Early Crosser,Flair,Long Shot Taker (AI),Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
205988|84|46|76|84|65|78|85|62|74|83|74|78|70|78|78|78|83|75|79|56|85|82|79|80|38|84|81|82|78|10|12|13|7|7|Early Crosser
205693|42|83|86|76|83|74|57|46|51|78|56|73|66|82|52|83|82|73|92|65|67|36|87|72|88|82|40|61|56|6|7|14|7|6|Power Header
204935|17|19|15|58|20|14|18|16|60|40|56|44|57|77|55|65|77|45|70|13|45|24|18|69|45|65|21|20|12|83|77|87|80|87|Long Passer (AI),Rushes Out Of Goal,Saves with Feet
204638|39|38|85|71|31|52|28|32|58|58|50|60|48|77|56|37|91|68|85|29|83|82|42|44|41|72|85|85|81|15|12|15|10|6|Leadership,Power Header
204525|53|42|81|75|37|48|72|55|83|74|70|71|67|81|60|81|91|69|82|74|86|83|52|55|39|70|82|82|84|12|16|11|13|11|Dives Into Tackles (AI),Long Passer (AI)
201455|64|69|77|83|62|76|64|66|81|80|68|70|73|84|57|87|79|88|91|84|85|86|79|81|53|81|81|82|80|15|10|10|8|10|
201153|72|84|85|76|79|78|78|50|63|82|81|84|74|80|62|80|86|78|81|74|69|26|84|77|75|78|37|14|20|4|5|4|4|5|Speed Dribbler (AI)
200724|70|32|79|84|38|64|55|37|67|78|69|79|65|81|75|54|84|80|79|28|80|83|37|53|45|75|83|83|81|12|7|10|15|7|Team Player
200260|85|82|48|83|77|80|86|76|82|85|82|74|83|80|75|82|55|78|63|84|72|37|82|83|83|81|44|37|30|9|11|7|7|15|Early Crosser,Finesse Shot,Long Shot Taker (AI),Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
199845|34|37|84|75|39|65|58|56|79|72|61|62|32|83|33|75|70|69|85|60|75|84|20|65|61|85|86|86|84|11|9|9|13|11|Long Passer (AI)
199503|74|67|62|86|50|72|76|77|85|83|48|50|49|74|61|90|33|85|79|78|91|73|74|80|65|70|73|76|72|7|8|11|7|13|Power Free-Kick,Dives Into Tackles (AI),Leadership,Long Passer (AI)
199482|19|18|16|32|13|15|15|14|31|21|63|64|67|82|62|53|82|36|73|18|45|25|9|48|16|65|13|15|13|84|78|71|80|86|Team Player,Comes For Crosses
199434|88|82|66|85|80|83|85|79|79|86|65|66|72|81|82|78|52|84|79|76|56|41|84|88|84|86|51|34|26|11|11|14|9|16|Solid Player,Leadership,Flair,Playmaker (AI),Outside Foot Shot,Technical Dribbler (AI)
199110|71|84|69|80|78|88|79|78|55|83|87|89|85|84|85|81|60|73|72|84|50|16|83|78|89|82|26|24|22|8|10|10|14|6|Injury Prone,Flair,Long Shot Taker (AI),Speed Dribbler (AI),Outside Foot Shot
198717|75|81|47|75|68|88|71|54|69|87|88|91|85|74|75|83|58|78|77|72|77|35|78|70|76|81|34|39|36|15|10|15|11|10|Flair,Technical Dribbler (AI)
197655|17|55|82|73|48|64|39|19|71|68|65|70|37|77|31|50|57|85|93|30|84|82|49|60|70|79|85|85|84|16|13|15|16|13|Solid Player,Dives Into Tackles (AI),Leadership,Long Passer (AI),Team Player
197061|54|36|84|78|50|74|63|23|74|74|53|69|55|84|42|66|78|67|81|48|82|84|48|72|42|79|85|86|80|11|15|10|7|10|Injury Prone
193747|84|69|61|85|57|77|84|77|83|81|71|68|70|82|81|81|59|85|75|75|78|81|76|83|67|84|80|81|71|14|12|5|10|13|Leadership,Playmaker (AI),Team Player
193698|14|11|16|30|11|19|12|11|25|17|47|51|45|82|43|59|73|39|69|13|32|21|10|41|22|52|15|18|14|80|82|79|79|82|Leadership,Saves with Feet
193301|68|82|75|82|79|83|74|74|72|83|72|69|81|82|82|87|76|68|76|78|74|42|83|76|82|80|39|45|32|11|6|9|5|6|Leadership,Technical Dribbler (AI)
192366|52|54|79|74|57|51|50|39|72|66|63|65|58|81|58|69|90|83|82|56|90|84|48|62|45|79|84|84|80|12|5|8|11|12|Solid Player,Dives Into Tackles (AI),Leadership,Power Header
192318|80|75|47|86|84|83|81|72|81|88|68|62|78|81|83|75|58|80|67|68|59|65|81|86|78|87|64|42|53|14|7|12|6|10|Finesse Shot,Flair,Playmaker (AI),Technical Dribbler (AI)
184344|44|50|82|80|58|69|56|60|85|79|45|55|55|80|53|74|87|61|81|65|81|84|38|71|74|85|84|83|81|2|2|3|2|4|Power Free-Kick,Long Passer (AI),Power Header
184200|77|81|79|81|79|77|79|72|74|84|76|79|70|79|77|84|77|77|87|82|77|38|79|81|79|79|40|42|39|14|15|10|10|15|Flair,Long Shot Taker (AI),Outside Foot Shot
184087|64|45|81|77|38|62|63|59|85|74|51|58|53|84|60|74|81|72|79|58|77|83|52|71|58|86|85|84|81|16|6|14|16|14|Leadership,Long Passer (AI)
181458|86|78|80|79|81|83|79|75|79|82|77|78|74|85|72|84|87|83|76|78|67|73|85|78|76|88|80|75|68|6|7|10|9|6|Flair,Outside Foot Shot,Team Player
179645|50|55|80|75|37|52|52|66|70|69|55|68|55|78|55|74|77|63|83|41|83|84|31|55|61|70|86|84|78|6|10|13|10|15|Leadership,Long Passer (AI)
178509|64|86|91|78|86|69|71|65|60|85|41|43|54|84|53|86|82|55|90|69|76|42|87|78|90|85|37|37|20|12|15|11|6|5|Flair,Power Header,Outside Foot Shot,Team Player
168651|84|75|59|86|80|79|87|82|85|84|55|52|68|80|58|85|33|73|70|79|67|77|79|85|82|80|76|77|74|14|11|12|5|9|Solid Player,Playmaker (AI),Outside Foot Shot
163587|18|12|16|40|15|12|13|15|49|40|42|49|60|82|47|59|57|34|63|14|35|20|13|59|26|65|14|14|13|79|78|79|81|83|Solid Player,Team Player,Saves with Feet
157481|38|27|77|74|31|59|53|45|72|71|43|33|44|83|50|65|76|35|80|53|83|86|30|64|37|75|87|86|85|8|6|5|9|8|Dives Into Tackles (AI),Leadership,Long Passer (AI)
138956|63|33|77|65|45|57|60|31|66|55|66|65|53|76|57|78|90|63|91|49|87|85|28|50|50|83|83|86|81|3|3|2|4|3|Long Throw-in,Injury Prone,Dives Into Tackles (AI),Power Header,Team Player
41236|71|84|82|77|87|75|79|74|72|85|55|61|67|77|51|86|77|34|85|85|84|20|88|83|80|90|28|37|24|13|15|10|9|12|Power Free-Kick,Injury Prone,Flair,Outside Foot Shot
255475|79|76|45|74|67|86|86|74|62|88|89|78|93|79|85|75|57|79|62|81|79|50|76|76|66|80|49|45|31|9|10|14|8|13|Early Crosser,Finesse Shot,Flair,Long Shot Taker (AI),Outside Foot Shot,Technical Dribbler (AI)
252145|78|45|70|78|54|78|66|59|72|79|90|89|81|78|82|80|70|80|71|63|74|77|77|72|45|75|76|78|76|7|8|8|12|15|Long Throw-in,Speed Dribbler (AI)
251566|74|81|72|76|70|89|72|65|52|83|89|87|86|79|82|77|55|78|63|65|80|37|78|76|60|76|44|44|43|10|6|7|6|6|Finesse Shot,Flair,Speed Dribbler (AI),Outside Foot Shot,Technical Dribbler (AI)
